Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,Location,Online_Offline,Online_Store,Category,Item_Purchased,Brand,Color,Size,Quantity,Purchase_Amount_,Discount_Pct,Festival_Sale,Shipping_Charge_,Delivery_Speed,Delivery_Time_Days,Subscription_Status,Payment_Method,Review_Rating,Return_Status,Previous_Purchases,Frequency_of_Purchases,Age_Group,Total_Purchase_Amount_,Net_Revenue_
TXN507409,CUST102426,2023-04-28,24,Female,Delhi,Online,Flipkart,Footwear,Sandals,Zara,Brown,11,1,5336,50,Regular Day,0,Standard,8,Yes,Debit Card,2,Returned,0,Fortnightly,Gen Z (18-25),5336,5336
TXN501156,CUST100350,2023-04-28,40,Female,Ahmedabad,Online,Flipkart,Accessories,Bag,Zara,Pink,Free Size,1,1936,26,Regular Day,49,Standard,7,No,Credit Card,3,Not Returned,1,Weekly,Millennials (26-40),1936,1985
TXN504240,CUST101390,2023-04-28,30,Female,Surat,Offline,N/A - Offline,Clothing,T-shirt,Puma,Blue,L,1,3256,40,Regular Day,0,N/A - Offline,0,No,Debit Card,4,Not Returned,1,Fortnightly,Millennials (26-40),3256,3256
TXN502278,CUST100739,2023-04-28,55,Male,Delhi,Online,Myntra,Footwear,Slippers,H&M,Pink,11,3,6300,53,Regular Day,149,Express,2,No,Debit Card,3,Not Returned,2,Fortnightly,Gen X (41-60),18900,19049
TXN505709,CUST101855,2023-04-28,53,Female,Chennai,Online,Flipkart,Clothing,Dress,Allen Solly,White,M,1,1260,45,Regular Day,0,Express,3,Yes,Credit Card,4,Not Returned,2,Fortnightly,Gen X (41-60),1260,1260
TXN505907,CUST101928,2023-04-28,25,Female,Noida,Online,Flipkart,Footwear,Sneakers,H&M,Beige,7,1,2012,29,Regular Day,49,Express,2,No,UPI,5,Not Returned,0,Monthly,Gen Z (18-25),2012,2061
TXN502776,CUST100903,2023-04-28,55,Female,Noida,Offline,N/A - Offline,Footwear,Slippers,Zara,White,8,1,2700,50,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,0,Weekly,Gen X (41-60),2700,2700
TXN503794,CUST101244,2023-04-28,54,Male,Kolkata,Online,Flipkart,Clothing,Trousers,Zara,Green,M,1,2503,22,Regular Day,149,Standard,7,No,UPI,3,Not Returned,2,Weekly,Gen X (41-60),2503,2652
TXN501265,CUST100384,2023-04-28,19,Female,Delhi,Online,Meesho,Clothing,Trousers,Allen Solly,Navy,XXL,1,1198,24,Regular Day,0,Standard,8,Yes,UPI,3,Not Returned,0,Monthly,Gen Z (18-25),1198,1198
TXN502534,CUST100822,2023-04-28,23,Female,Ahmedabad,Online,Myntra,Clothing,Saree,Levis,Yellow,L,2,818,25,Regular Day,49,Standard,6,No,Debit Card,3,Returned,0,Quarterly,Gen Z (18-25),1636,1685
TXN509970,CUST103188,2023-04-28,20,Male,Jaipur,Online,Shein,Clothing,T-shirt,Allen Solly,Black,S,4,3978,55,Regular Day,0,Express,4,Yes,Credit Card,5,Not Returned,1,Fortnightly,Gen Z (18-25),15912,15912
TXN504221,CUST101387,2023-04-28,31,Female,Bangalore,Online,Flipkart,Clothing,T-shirt,Puma,White,XS,2,3573,36,Regular Day,99,Express,3,No,UPI,4,Returned,2,Weekly,Millennials (26-40),7146,7245
TXN506264,CUST102066,2023-04-28,48,Male,Kolkata,Online,Meesho,Accessories,Sunglasses,Max,Blue,Not Applicable,1,263,62,Regular Day,199,Standard,4,No,UPI,3,Not Returned,1,Fortnightly,Gen X (41-60),263,462
TXN503835,CUST101261,2023-04-28,56,Female,Chennai,Online,Myntra,Clothing,Dress,Bewakoof,Black,XL,1,405,34,Regular Day,0,Express,3,Yes,Debit Card,4,Not Returned,0,Monthly,Gen X (41-60),405,405
TXN503657,CUST101172,2023-04-29,34,Female,Kolkata,Offline,N/A - Offline,Clothing,Jacket,Nike,Brown,L,1,942,33,Regular Day,0,N/A - Offline,0,Yes,EMI,4,Returned,0,Fortnightly,Millennials (26-40),942,942
TXN508698,CUST102795,2023-04-29,56,Male,Kochi,Offline,N/A - Offline,Clothing,Jeans,Bewakoof,Black,L,1,466,66,Regular Day,0,N/A - Offline,0,No,UPI,3,Returned,2,Monthly,Gen X (41-60),466,466
TXN506447,CUST102126,2023-04-29,30,Female,Bangalore,Online,Myntra,Clothing,Dress,Puma,Grey,L,1,2610,38,Regular Day,0,Express,3,Yes,UPI,4,Not Returned,0,Weekly,Millennials (26-40),2610,2610
TXN503747,CUST101219,2023-04-29,36,Female,Bhubaneswar,Online,Flipkart,Footwear,Sneakers,Zara,Navy,6,1,4446,51,Regular Day,0,Express,3,Yes,UPI,4,Not Returned,0,Fortnightly,Millennials (26-40),4446,4446
TXN507568,CUST102478,2023-04-29,21,Male,Pune,Online,Myntra,Footwear,Boots,Nike,Blue,8,4,18026,51,Regular Day,0,Express,4,Yes,UPI,3,Returned,1,Weekly,Gen Z (18-25),72104,72104
TXN501942,CUST100633,2023-04-29,33,Female,Chennai,Online,Ajio,Clothing,Saree,Levis,Beige,M,2,5498,52,Regular Day,0,Standard,6,No,Credit Card,2,Not Returned,3,Weekly,Millennials (26-40),10996,10996
TXN505426,CUST101768,2023-04-29,20,Male,Pune,Online,Ajio,Footwear,Sandals,Puma,Black,6,1,2430,65,Regular Day,199,Same Day,1,No,UPI,4,Not Returned,0,Weekly,Gen Z (18-25),2430,2629
TXN506014,CUST101961,2023-04-29,59,Male,Pune,Online,Amazon,Footwear,Boots,Puma,Green,11,1,5374,42,Regular Day,0,Standard,4,No,Credit Card,4,Not Returned,0,Quarterly,Gen X (41-60),5374,5374
TXN509117,CUST102913,2023-04-29,27,Male,Bangalore,Online,Amazon,Footwear,Formal Shoes,Campus,Blue,6,1,689,20,Regular Day,0,Standard,8,No,UPI,3,Not Returned,0,Monthly,Millennials (26-40),689,689
TXN506536,CUST102152,2023-04-29,53,Male,Mumbai,Online,Myntra,Footwear,Running Shoes,Max,Green,7,1,764,20,Regular Day,0,Express,2,Yes,UPI,4,Not Returned,0,Fortnightly,Gen X (41-60),764,764
TXN506731,CUST102209,2023-04-29,23,Female,Kolkata,Online,Myntra,Footwear,Running Shoes,Puma,Pink,11,1,2365,40,Regular Day,0,Express,3,No,EMI,2,Returned,5,Weekly,Gen Z (18-25),2365,2365
TXN505524,CUST101794,2023-04-29,38,Female,Visakhapatnam,Online,Myntra,Footwear,Slippers,Max,Yellow,11,3,2052,70,Regular Day,0,Standard,5,Yes,UPI,1,Returned,1,Fortnightly,Millennials (26-40),6156,6156
TXN508133,CUST102624,2023-04-29,56,Male,Noida,Offline,N/A - Offline,Footwear,Sandals,Nike,Red,11,1,2025,65,Regular Day,0,N/A - Offline,0,No,UPI,3,Not Returned,0,Monthly,Gen X (41-60),2025,2025
TXN508090,CUST102614,2023-04-30,22,Female,Ahmedabad,Online,Myntra,Clothing,Kurta,US Polo,Beige,XL,1,879,69,Regular Day,199,Express,3,No,UPI,3,Not Returned,3,Weekly,Gen Z (18-25),879,1078
TXN507529,CUST102457,2023-04-30,57,Female,Kochi,Online,Myntra,Accessories,Sunglasses,Levis,Black,Not Applicable,1,1773,49,Regular Day,0,Express,2,Yes,UPI,5,Not Returned,2,Monthly,Gen X (41-60),1773,1773
TXN508360,CUST102695,2023-04-30,33,Male,Chandigarh,Online,Meesho,Footwear,Sneakers,HRX,Beige,6,1,1040,69,Regular Day,0,Express,4,Yes,UPI,4,Not Returned,3,Weekly,Millennials (26-40),1040,1040
TXN507027,CUST102309,2023-04-30,40,Female,Mumbai,Offline,N/A - Offline,Clothing,Jeans,Roadster,White,XL,2,2832,42,Regular Day,0,N/A - Offline,0,Yes,Credit Card,4,Not Returned,1,Fortnightly,Millennials (26-40),5664,5664
TXN505063,CUST101662,2023-04-30,25,Male,Lucknow,Online,Myntra,Accessories,Watch,Zara,Green,Not Applicable,1,2658,56,Regular Day,0,Standard,8,Yes,Cash on Delivery,4,Returned,1,Fortnightly,Gen Z (18-25),2658,2658
TXN504146,CUST101363,2023-04-30,26,Female,Pune,Online,Myntra,Clothing,Jacket,Nike,Yellow,S,1,2205,56,Regular Day,0,Standard,6,No,Credit Card,2,Not Returned,2,Weekly,Millennials (26-40),2205,2205
TXN508953,CUST102858,2023-04-30,48,Male,Mumbai,Online,Ajio,Clothing,Jeans,Zara,Red,S,2,4910,48,Regular Day,0,Express,4,No,UPI,4,Not Returned,2,Weekly,Gen X (41-60),9820,9820
TXN502668,CUST100870,2023-04-30,37,Male,Pune,Offline,N/A - Offline,Footwear,Slippers,Campus,Navy,9,1,572,28,Regular Day,0,N/A - Offline,0,No,Debit Card,5,Not Returned,2,Weekly,Millennials (26-40),572,572
TXN502565,CUST100837,2023-04-30,26,Female,Lucknow,Online,Ajio,Footwear,Boots,Zara,Pink,7,1,4379,21,Regular Day,0,Standard,7,No,UPI,4,Not Returned,0,Monthly,Millennials (26-40),4379,4379
TXN508920,CUST102854,2023-04-30,48,Female,Bangalore,Online,Ajio,Clothing,Kurta,Max,Beige,XXL,4,2440,29,Regular Day,199,Express,3,No,UPI,5,Not Returned,1,Fortnightly,Gen X (41-60),9760,9959
TXN501154,CUST100349,2023-04-30,24,Female,Hyderabad,Online,Flipkart,Clothing,Saree,Puma,Blue,M,1,2548,67,Regular Day,0,Standard,6,Yes,Debit Card,4,Returned,1,Rarely,Gen Z (18-25),2548,2548
TXN508992,CUST102874,2023-04-30,34,Male,Kolkata,Offline,N/A - Offline,Clothing,Saree,US Polo,Green,S,1,442,67,Regular Day,0,N/A - Offline,0,No,Credit Card,3,Not Returned,1,Fortnightly,Millennials (26-40),442,442
TXN505007,CUST101649,2023-05-01,53,Male,Noida,Online,Ajio,Accessories,Watch,US Polo,Navy,Not Applicable,2,1552,65,Regular Day,0,Express,2,No,UPI,5,Not Returned,0,Weekly,Gen X (41-60),3104,3104
TXN505263,CUST101725,2023-05-01,50,Female,Visakhapatnam,Online,Myntra,Clothing,T-shirt,Puma,Brown,XXL,2,6175,41,Regular Day,0,Same Day,1,No,Credit Card,3,Returned,2,Weekly,Gen X (41-60),12350,12350
TXN501931,CUST100629,2023-05-01,33,Female,Pune,Online,Ajio,Accessories,Watch,US Polo,Yellow,Not Applicable,1,844,40,Regular Day,79,Same Day,1,No,UPI,4,Not Returned,1,Fortnightly,Millennials (26-40),844,923
TXN509624,CUST103065,2023-05-01,41,Male,Kolkata,Offline,N/A - Offline,Accessories,Cap,Bewakoof,Navy,Free Size,2,455,55,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,0,Monthly,Gen X (41-60),910,910
TXN500384,CUST100093,2023-05-01,34,Female,Bangalore,Offline,N/A - Offline,Footwear,Sandals,Roadster,White,6,3,4150,62,Regular Day,0,N/A - Offline,0,No,Net Banking,4,Not Returned,5,Weekly,Millennials (26-40),12450,12450
TXN504628,CUST101546,2023-05-01,46,Female,Bhubaneswar,Online,Amazon,Clothing,T-shirt,H&M,Blue,XL,2,2341,28,Regular Day,0,Express,2,No,Cash on Delivery,4,Not Returned,0,Fortnightly,Gen X (41-60),4682,4682
TXN500274,CUST100071,2023-05-01,25,Female,Bangalore,Online,Amazon,Clothing,Shirt,Puma,Yellow,S,1,2630,37,Regular Day,99,Same Day,1,No,UPI,5,Not Returned,2,Fortnightly,Gen Z (18-25),2630,2729
TXN500192,CUST100046,2023-05-01,36,Male,Mumbai,Online,Shein,Clothing,Hoodie,Roadster,Green,S,1,748,45,Regular Day,79,Standard,4,No,Debit Card,4,Not Returned,0,Weekly,Millennials (26-40),748,827
TXN507796,CUST102529,2023-05-01,42,Female,Chennai,Offline,N/A - Offline,Accessories,Sunglasses,Roadster,Pink,Not Applicable,1,678,61,Regular Day,0,N/A - Offline,0,No,UPI,5,Not Returned,0,Rarely,Gen X (41-60),678,678
TXN509320,CUST102973,2023-05-01,59,Male,Bhubaneswar,Online,Myntra,Footwear,Sandals,Puma,Beige,10,1,4300,22,Regular Day,0,Standard,8,No,UPI,4,Returned,1,Weekly,Gen X (41-60),4300,4300
TXN502846,CUST100932,2023-05-01,28,Female,Jaipur,Online,Amazon,Clothing,Trousers,Bewakoof,Brown,L,4,1866,61,Regular Day,0,Standard,7,Yes,Credit Card,3,Not Returned,1,Weekly,Millennials (26-40),7464,7464
TXN508315,CUST102681,2023-05-01,22,Male,Patna,Online,Myntra,Clothing,Jacket,HRX,Green,L,1,282,37,Regular Day,0,Express,2,No,UPI,4,Not Returned,0,Fortnightly,Gen Z (18-25),282,282
TXN501084,CUST100331,2023-05-01,33,Female,Mumbai,Online,Meesho,Footwear,Slippers,Zara,Black,9,3,2881,46,Regular Day,0,Express,3,No,Credit Card,5,Not Returned,0,Fortnightly,Millennials (26-40),8643,8643
TXN506271,CUST102069,2023-05-02,35,Female,Pune,Online,Shein,Accessories,Socks,Nike,Blue,Free Size,1,1713,47,Regular Day,0,Express,2,Yes,UPI,5,Returned,0,Quarterly,Millennials (26-40),1713,1713
TXN508293,CUST102675,2023-05-02,42,Male,Kolkata,Online,Myntra,Footwear,Sandals,US Polo,Pink,8,3,5413,67,Regular Day,49,Standard,8,No,UPI,2,Not Returned,0,Fortnightly,Gen X (41-60),16239,16288
TXN500813,CUST100221,2023-05-02,37,Male,Surat,Offline,N/A - Offline,Clothing,T-shirt,HRX,Blue,S,1,495,31,Regular Day,0,N/A - Offline,0,No,Credit Card,4,Not Returned,5,Weekly,Millennials (26-40),495,495
TXN509937,CUST103174,2023-05-02,59,Male,Gurgaon,Offline,N/A - Offline,Clothing,T-shirt,Roadster,Red,M,1,1178,30,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,0,Monthly,Gen X (41-60),1178,1178
TXN501042,CUST100315,2023-05-02,45,Male,Patna,Offline,N/A - Offline,Accessories,Wallet,Max,Red,Not Applicable,1,327,31,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,0,Fortnightly,Gen X (41-60),327,327
TXN504390,CUST101449,2023-05-02,22,Male,Chennai,Online,Amazon,Footwear,Sandals,Zara,Yellow,9,1,4164,51,Regular Day,0,Same Day,1,No,UPI,4,Not Returned,0,Quarterly,Gen Z (18-25),4164,4164
TXN504188,CUST101373,2023-05-02,35,Female,Chennai,Online,Flipkart,Clothing,Dress,H&M,Blue,S,3,3487,39,Regular Day,0,Express,4,No,UPI,4,Not Returned,0,Quarterly,Millennials (26-40),10461,10461
TXN504555,CUST101517,2023-05-02,20,Female,Lucknow,Offline,N/A - Offline,Footwear,Running Shoes,Puma,Red,9,1,3423,61,Regular Day,0,N/A - Offline,0,No,Wallet,3,Not Returned,1,Fortnightly,Gen Z (18-25),3423,3423
TXN506707,CUST102207,2023-05-02,53,Female,Delhi,Online,Meesho,Footwear,Boots,Max,Blue,8,4,3268,55,Regular Day,0,Standard,6,Yes,UPI,3,Not Returned,2,Weekly,Gen X (41-60),13072,13072
TXN503704,CUST101196,2023-05-02,47,Female,Pune,Online,Myntra,Accessories,Bag,Max,Navy,Free Size,1,242,54,Regular Day,149,Standard,8,No,UPI,3,Not Returned,0,Monthly,Gen X (41-60),242,391
TXN507952,CUST102581,2023-05-02,37,Male,Chennai,Online,Myntra,Clothing,Shorts,Nike,Brown,M,1,516,49,Regular Day,149,Standard,8,No,UPI,2,Returned,2,Weekly,Millennials (26-40),516,665
TXN507157,CUST102347,2023-05-02,49,Male,Noida,Online,Amazon,Clothing,Trousers,Allen Solly,Pink,M,1,400,66,Regular Day,0,Standard,4,No,Cash on Delivery,4,Returned,2,Fortnightly,Gen X (41-60),400,400
TXN501117,CUST100338,2023-05-02,26,Male,Bangalore,Online,Flipkart,Clothing,Shorts,HRX,Brown,L,1,367,68,Regular Day,49,Same Day,1,No,UPI,3,Not Returned,1,Monthly,Millennials (26-40),367,416
TXN509545,CUST103041,2023-05-03,30,Male,Bangalore,Online,Ajio,Clothing,Shorts,Allen Solly,Beige,M,2,1278,60,Regular Day,0,Express,3,No,UPI,3,Not Returned,5,Fortnightly,Millennials (26-40),2556,2556
TXN509321,CUST102973,2023-05-03,59,Male,Bhubaneswar,Offline,N/A - Offline,Clothing,T-shirt,H&M,Pink,M,1,1144,30,Regular Day,0,N/A - Offline,0,No,Cash on Delivery,5,Not Returned,2,Weekly,Gen X (41-60),1144,1144
TXN506134,CUST102018,2023-05-03,48,Male,Mumbai,Offline,N/A - Offline,Clothing,Shorts,Bewakoof,White,M,1,440,36,Regular Day,0,N/A - Offline,0,Yes,UPI,4,Not Returned,0,Monthly,Gen X (41-60),440,440
TXN505386,CUST101760,2023-05-03,34,Male,Kolkata,Online,Shein,Accessories,Socks,Levis,Brown,Free Size,1,2409,70,Regular Day,0,Standard,8,No,UPI,2,Not Returned,2,Fortnightly,Millennials (26-40),2409,2409
TXN507267,CUST102371,2023-05-03,52,Male,Pune,Online,Myntra,Accessories,Cap,Levis,White,Free Size,1,2163,62,Regular Day,0,Express,2,Yes,Credit Card,3,Returned,0,Monthly,Gen X (41-60),2163,2163
TXN506680,CUST102201,2023-05-03,18,Male,Kochi,Online,Myntra,Clothing,T-shirt,Max,Grey,S,1,414,26,Regular Day,79,Express,4,No,UPI,3,Not Returned,3,Weekly,Gen Z (18-25),414,493
TXN501329,CUST100413,2023-05-03,23,Male,Kochi,Online,Myntra,Footwear,Slippers,US Polo,Black,10,1,2119,53,Regular Day,0,Express,2,Yes,Cash on Delivery,4,Not Returned,2,Fortnightly,Gen Z (18-25),2119,2119
TXN505285,CUST101731,2023-05-03,55,Male,Visakhapatnam,Offline,N/A - Offline,Accessories,Cap,Roadster,Green,Free Size,1,194,30,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,0,Weekly,Gen X (41-60),194,194
TXN502662,CUST100869,2023-05-03,19,Male,Surat,Online,Shein,Footwear,Formal Shoes,HRX,Yellow,10,1,1279,26,Regular Day,0,Standard,4,No,Debit Card,5,Not Returned,1,Monthly,Gen Z (18-25),1279,1279
TXN505308,CUST101734,2023-05-03,54,Male,Chennai,Online,Ajio,Footwear,Sandals,Campus,White,9,1,573,22,Regular Day,0,Standard,7,Yes,UPI,4,Not Returned,2,Quarterly,Gen X (41-60),573,573
TXN508862,CUST102835,2023-05-03,40,Female,Delhi,Online,Myntra,Clothing,Saree,HRX,Red,S,1,590,36,Regular Day,0,Standard,7,Yes,UPI,2,Returned,0,Weekly,Millennials (26-40),590,590
TXN506811,CUST102229,2023-05-03,59,Female,Kochi,Offline,N/A - Offline,Clothing,Saree,Levis,Blue,M,1,2002,24,Regular Day,0,N/A - Offline,0,No,Debit Card,4,Not Returned,2,Weekly,Gen X (41-60),2002,2002
TXN503682,CUST101186,2023-05-03,23,Female,Delhi,Online,Myntra,Clothing,Kurta,H&M,Beige,M,2,2448,51,Regular Day,0,Same Day,1,No,UPI,5,Not Returned,1,Weekly,Gen Z (18-25),4896,4896
TXN500609,CUST100157,2023-05-04,41,Female,Bangalore,Online,Amazon,Clothing,Kurta,Levis,Pink,M,2,4914,39,Regular Day,0,Express,4,Yes,Credit Card,5,Not Returned,1,Fortnightly,Gen X (41-60),9828,9828
TXN509888,CUST103161,2023-05-04,55,Male,Bangalore,Offline,N/A - Offline,Footwear,Sandals,HRX,Blue,6,1,630,47,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,0,Fortnightly,Gen X (41-60),630,630
TXN508478,CUST102731,2023-05-04,39,Female,Delhi,Offline,N/A - Offline,Clothing,Dress,US Polo,Yellow,XL,1,1030,27,Regular Day,0,N/A - Offline,0,Yes,Net Banking,4,Returned,1,Fortnightly,Millennials (26-40),1030,1030
TXN507326,CUST102393,2023-05-04,27,Male,Kolkata,Online,Myntra,Clothing,Shorts,H&M,Beige,L,1,1068,64,Regular Day,0,Standard,5,No,UPI,5,Not Returned,1,Weekly,Millennials (26-40),1068,1068
TXN509776,CUST103121,2023-05-04,59,Female,Chennai,Offline,N/A - Offline,Footwear,Sandals,US Polo,White,6,3,5482,65,Regular Day,0,N/A - Offline,0,No,Credit Card,5,Not Returned,3,Monthly,Gen X (41-60),16446,16446
TXN506159,CUST102028,2023-05-04,40,Female,Pune,Online,Flipkart,Footwear,Running Shoes,Campus,Yellow,10,2,3791,67,Regular Day,199,Standard,8,No,UPI,3,Not Returned,0,Fortnightly,Millennials (26-40),7582,7781
TXN509346,CUST102977,2023-05-04,55,Male,Nagpur,Offline,N/A - Offline,Accessories,Backpack,Bata,Blue,Free Size,1,570,22,Regular Day,0,N/A - Offline,0,Yes,Credit Card,5,Not Returned,3,Weekly,Gen X (41-60),570,570
TXN500913,CUST100258,2023-05-04,25,Male,Pune,Online,Flipkart,Clothing,T-shirt,US Polo,Brown,S,1,970,41,Regular Day,99,Standard,8,No,Wallet,5,Not Returned,0,Quarterly,Gen Z (18-25),970,1069
TXN506116,CUST102011,2023-05-04,34,Male,Hyderabad,Online,Flipkart,Clothing,Saree,Levis,Navy,M,3,9025,53,Regular Day,0,Express,3,No,Credit Card,4,Not Returned,1,Quarterly,Millennials (26-40),27075,27075
TXN505513,CUST101788,2023-05-04,37,Male,Nagpur,Online,Myntra,Clothing,Trousers,Max,Beige,L,1,540,29,Regular Day,99,Standard,4,Yes,Cash on Delivery,3,Not Returned,1,Monthly,Millennials (26-40),540,639
TXN503405,CUST101097,2023-05-04,49,Male,Surat,Online,Flipkart,Clothing,Hoodie,Max,White,L,1,437,41,Regular Day,199,Standard,5,No,Debit Card,4,Returned,1,Fortnightly,Gen X (41-60),437,636
TXN502219,CUST100728,2023-05-04,38,Female,Bhubaneswar,Online,Amazon,Footwear,Sandals,Zara,Black,9,1,3202,64,Regular Day,0,Express,4,Yes,Net Banking,5,Not Returned,1,Fortnightly,Millennials (26-40),3202,3202
TXN508663,CUST102786,2023-05-05,29,Male,Mumbai,Online,Ajio,Footwear,Sandals,Bata,Beige,11,1,808,64,Regular Day,49,Express,2,No,Debit Card,3,Not Returned,1,Weekly,Millennials (26-40),808,857
TXN500300,CUST100075,2023-05-05,37,Female,Pune,Online,Flipkart,Accessories,Sunglasses,US Polo,Beige,Not Applicable,1,746,39,Regular Day,99,Express,3,No,Cash on Delivery,4,Not Returned,0,Monthly,Millennials (26-40),746,845
TXN501110,CUST100337,2023-05-05,31,Female,Delhi,Online,Shein,Accessories,Bag,Nike,Beige,Free Size,2,3827,62,Regular Day,0,Standard,7,Yes,UPI,2,Not Returned,0,Fortnightly,Millennials (26-40),7654,7654
TXN506511,CUST102143,2023-05-05,43,Male,Pune,Offline,N/A - Offline,Accessories,Backpack,Nike,Yellow,Free Size,2,3689,45,Regular Day,0,N/A - Offline,0,Yes,Debit Card,5,Not Returned,2,Weekly,Gen X (41-60),7378,7378
TXN500658,CUST100168,2023-05-05,32,Male,Delhi,Online,Flipkart,Accessories,Wallet,HRX,Red,Not Applicable,2,608,46,Regular Day,0,Standard,8,Yes,UPI,4,Not Returned,0,Fortnightly,Millennials (26-40),1216,1216
TXN504303,CUST101416,2023-05-05,44,Female,Kolkata,Online,Shein,Accessories,Bag,HRX,Pink,Free Size,1,198,26,Regular Day,0,Standard,7,No,Debit Card,4,Not Returned,1,Monthly,Gen X (41-60),198,198
TXN505683,CUST101846,2023-05-05,34,Female,Delhi,Online,Flipkart,Clothing,Dress,Roadster,Beige,XL,1,894,48,Regular Day,149,Standard,6,No,UPI,3,Not Returned,2,Weekly,Millennials (26-40),894,1043
TXN508239,CUST102659,2023-05-05,24,Male,Ahmedabad,Offline,N/A - Offline,Clothing,Hoodie,HRX,Yellow,M,4,1842,28,Regular Day,0,N/A - Offline,0,No,Cash on Delivery,5,Returned,5,Weekly,Gen Z (18-25),7368,7368
TXN506281,CUST102074,2023-05-05,47,Female,Bangalore,Online,Flipkart,Accessories,Sunglasses,Allen Solly,Navy,Not Applicable,4,3520,40,Regular Day,0,Express,4,Yes,UPI,5,Not Returned,0,Rarely,Gen X (41-60),14080,14080
TXN509112,CUST102911,2023-05-05,21,Male,Gurgaon,Online,Myntra,Clothing,Trousers,H&M,Yellow,M,4,4664,58,Regular Day,79,Standard,6,No,Credit Card,2,Not Returned,1,Fortnightly,Gen Z (18-25),18656,18735
TXN505102,CUST101680,2023-05-05,57,Female,Noida,Offline,N/A - Offline,Clothing,Saree,US Polo,White,L,1,508,21,Regular Day,0,N/A - Offline,0,No,Cash on Delivery,2,Not Returned,0,Fortnightly,Gen X (41-60),508,508
TXN506527,CUST102150,2023-05-05,31,Male,Pune,Online,Flipkart,Clothing,Shorts,Roadster,Grey,L,2,1892,22,Regular Day,99,Standard,8,No,Credit Card,3,Returned,0,Fortnightly,Millennials (26-40),3784,3883
TXN508111,CUST102616,2023-05-05,59,Female,Bangalore,Online,Myntra,Clothing,Hoodie,Roadster,White,M,1,1044,27,Regular Day,0,Standard,5,Yes,Wallet,3,Not Returned,0,Monthly,Gen X (41-60),1044,1044
TXN505991,CUST101949,2023-05-05,31,Female,Lucknow,Offline,N/A - Offline,Footwear,Sandals,US Polo,Beige,8,2,2541,62,Regular Day,0,N/A - Offline,0,No,Debit Card,5,Not Returned,0,Weekly,Millennials (26-40),5082,5082
TXN505051,CUST101660,2023-05-05,44,Male,Bangalore,Offline,N/A - Offline,Clothing,T-shirt,Levis,White,L,2,4076,70,Regular Day,0,N/A - Offline,0,No,Credit Card,4,Not Returned,2,Weekly,Gen X (41-60),8152,8152
TXN500169,CUST100039,2023-05-05,44,Female,Mumbai,Online,Meesho,Accessories,Bag,Max,Beige,Free Size,3,792,51,Regular Day,0,Express,4,No,Net Banking,3,Returned,0,Monthly,Gen X (41-60),2376,2376
TXN502360,CUST100761,2023-05-05,41,Male,Chennai,Online,Myntra,Clothing,Jeans,Bewakoof,White,M,1,500,27,Regular Day,0,Express,2,Yes,Cash on Delivery,5,Not Returned,0,Weekly,Gen X (41-60),500,500
TXN506237,CUST102059,2023-05-05,34,Male,Mumbai,Online,Ajio,Clothing,T-shirt,Bewakoof,Red,XS,1,378,40,Regular Day,0,Standard,4,No,UPI,4,Not Returned,0,Fortnightly,Millennials (26-40),378,378
TXN508503,CUST102735,2023-05-06,23,Male,Bhubaneswar,Online,Amazon,Accessories,Watch,US Polo,Green,Not Applicable,1,626,44,Regular Day,0,Express,3,No,Cash on Delivery,4,Not Returned,1,Weekly,Gen Z (18-25),626,626
TXN503080,CUST100990,2023-05-06,32,Female,Indore,Offline,N/A - Offline,Clothing,Saree,Levis,Green,L,1,2746,41,Regular Day,0,N/A - Offline,0,No,UPI,3,Not Returned,1,Fortnightly,Millennials (26-40),2746,2746
TXN506591,CUST102172,2023-05-06,59,Female,Bangalore,Online,Amazon,Footwear,Slippers,Puma,Pink,9,1,3414,38,Regular Day,199,Standard,4,No,UPI,3,Not Returned,0,Weekly,Gen X (41-60),3414,3613
TXN504022,CUST101331,2023-05-06,48,Male,Ahmedabad,Offline,N/A - Offline,Clothing,Shirt,Puma,White,M,1,2862,65,Regular Day,0,N/A - Offline,0,Yes,UPI,3,Not Returned,2,Weekly,Gen X (41-60),2862,2862
TXN506592,CUST102172,2023-05-06,59,Female,Bangalore,Offline,N/A - Offline,Accessories,Wallet,Zara,Pink,Not Applicable,1,1955,44,Regular Day,0,N/A - Offline,0,No,UPI,3,Not Returned,1,Weekly,Gen X (41-60),1955,1955
TXN502053,CUST100662,2023-05-06,19,Male,Mumbai,Offline,N/A - Offline,Footwear,Slippers,Nike,Navy,6,1,3184,47,Regular Day,0,N/A - Offline,0,No,Debit Card,4,Not Returned,0,Rarely,Gen Z (18-25),3184,3184
